"category","title","author","postTime","chgTime","contents"
"경제","[뉴스해설] ‘금융 위기’ 선제 대응 필요","KBS","2018-10-13 07:59","2018-10-13 07:59","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628943&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[감일상 해설위원]전 세계 금융시장이 요동치고 있습니다. 신흥국 위기에 이어 미국 주식시장 폭락에 따른 후폭풍이 우리나라의 금융시장에 더 큰 충격파를 주고 있습니다. 고용과 투자가 부진한 가운데 우리나라 경제는 당분간 위기 국면을 벗어나기 쉽지 않을 전망입니다. 반도체 등 수출 호조 덕분에 버텨온 우리나라 금융시장이 대외 여건 악화에 맥없이 주저앉았습니다. 지난 11일에는 주가와 원화가치가 연중 최저 수준으로 떨어졌습니다. 미·중 무역전쟁 악화에다 미국의 가파른 금리 인상으로 신흥국 시장의 자본유출이 심화하고 있습니다. IMF는 한국과 세계 경제 성장률 전망치를 낮춘 데 이어 신흥시장에서 최대 천억 달러가 빠져나가 글로벌 금융위기가 닥칠 수 있다고 경고했습니다. 최근 10거래일간 우리나라 유가증권시장에서 외국인들이 2조 원 넘게 순매도했습니다. 이런 가운데 매달 발표되는 고용 지표는 악화 일로를 걷고 있습니다. 내수부진이 장기화하면서 우리 경제의 버팀목인 반도체 경기도 꺾일 것이라는 전망이 나오고 있습니다. 설비투자가 20년 만에 최장기 감소세를 보이는 등 기업은 투자를 꺼리고 있습니다. 글로벌 자본은 달러와 채권 등 안전 자산을 찾고 있습니다. 미·중 무역 분쟁과 신흥국 위기는 수출 위주의 한국 경제에 치명타가 될 수 있습니다. 금융 시장 안정 대책 마련이 시급한 이유입니다. 금융당국은 사상 최대 규모의 외화보유액 등 우리나라의 대내외 경제 건전성은 양호한 만큼 아직은 대응이 가능한 수준으로 보고 있습니다. 미국의 잇따른 금리 인상으로 한미 금리격차가 커지면서 우리나라도 금리 인상이 불가피한 상황입니다. 1500조 원이 넘는 가계부채도 한국 경제의 또 다른 뇌관이 될 가능성이 커졌습니다. 금융시장과 가계부채의 안정적 관리와 함께 경제체질 강화에 매진해야 합니다. 낙관적 기대보다는 선제적 대응이 중요합니다. 뉴스해설이었습니다.감일상기자 (gamis@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","‘화재 위험’ BMW 118d도 리콜…추가 확대 검토","KBS","2018-10-13 07:53","2018-10-13 07:53","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628935&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] BMW 차량의 잇따른 주행 중 화재로 대규모 리콜이 진행되고 있는 가운데, 국토부가 같은 결함이 있는 차종을  추가로 확인했습니다. 기존 리콜 차량의 엔진과는 다른 종류여서,  리콜 대상이 크게 확대될 것으로 보입니다. 윤지연 기자가 보도합니다. [리포트] 새로 리콜이 이뤄지는 차량은 BMW 118d 모델입니다. 국토교통부와 한국교통안전공단의 조사에서  배기가스 재순환장치, EGR 쿨러 안에 침전물이 확인됐고 흡기다기관 천공 등이 발견됐습니다. 모두 기존 리콜 차량과  같은 문제점들입니다. 118d 차량은 국내에서 만여 대가 운행 중입니다. [양종호/국토교통부 BMW 리콜전담TF 서기관 : ""BMW가 대상 차종, 차량 대수 그리고 시정 방법 등 구체적인 내용을 검토하고 있습니다. 이러한 내용이 담긴 시정 계획서가 국토부에 제출되면 리콜 조치에 착수하게 됩니다.""] 문제는 118d 모델이  7월 리콜 발표 당시 BMW 측이 '고위험'으로 지목했던 3종류의 엔진과는 다른 엔진을 사용한다는 겁니다. 이 때문에 118d 모델과 같은 엔진을 장착한  다른 차종은 물론, 또 다른 엔진을 쓰는 차량까지 리콜 대상이 대거 확대될 가능성이 있습니다. 118d 모델은  앞서 환경부의 배기가스 관련 리콜 대상에는 포함됐습니다. [이호근/대덕대 자동차학과 교수 : ""(118d 차량은) 예전 환경부의 리콜 대상 차량에 포함되어 있었기 때문에 환경부의 배출가스 부분하고 국토부의 화재 부분의 연관성을 실제 지속적으로 검토해야...""] BMW 측은  예방을 위해 화재 위험이 낮은 다른 차종에 대해서도 리콜 여부를 검토하고 있다고 밝혔습니다. 하지만 이달 초, 리콜 수리를 받은  BMW 차량에서 불이 난 사고에 이어 이번에는 국토부 추가 요청을 받고서야 리콜 대상을 확대하면서  BMW의 자발적 리콜 조치에  문제가 있는 것이 아니냐는 지적이  나오고 있습니다. KBS 뉴스 윤지연입니다.윤지연기자 (aeon@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","'야구선수 도박' 재판 개입 법관 징계…""불복 소송 낼 것""","SBS","2018-10-13 07:52","2018-10-13 07:52","<h4 class=""blind"">동영상 뉴스</h4><iframe _src=""/main/readVod.nhn?oid=055&aid=0000681010"" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<앵커>프로야구 임창용 선수와 지금은 미국에 진출한 오승환 선수가 과거 원정도박 혐의로 재판에 넘겨진 적이 있습니다. 그런데 이 사건을 맡지도 않은 아무 관련없는 현직 부장판사가 당시 재판에 개입했다는 이유로 징계를 받았습니다.이현정 기자입니다.<기자>대법원은 서울고등법원의 임성근 부장판사를 징계인 견책 처분했다고 관보에 게재했습니다.다른 판사의 재판에 개입했다는 이유입니다.지난 2016년 1월 프로야구 삼성라이온스 소속이었던 임창용·오승환 선수를 검찰이 원정 도박 혐의로 약식재판에 넘겼는데, 담당 판사가 정식 재판을 하기로 하자 당시 서울중앙지법 형사수석부장판사였던 임 부장판사가 개입했다는 겁니다.임 부장판사는 정식재판으로 한다는 내용의 결정문 송달을 보류하라고 한 뒤, 담당 판사에게 약식재판을 할지, 정식재판을 할지 ""다른 판사들 의견을 더 들어보는 게 좋지 않겠느냐""고 말한 것으로 조사됐습니다.이후 담당 판사는 정식재판을 취소하고 약식재판으로 진행한 것으로 알려졌습니다.임 부장판사의 해명은 이렇습니다.벌금형을 정해 통보하는 약식재판 대신 4개월 이상 걸리는 정식재판을 하면 유명 야구선수의 미국 진출을 막았다는 비판이 우려돼 조언을 한 것일 뿐이라는 겁니다.그래서 견책 처분에 불복하는 소송을 내겠다고 밝혔습니다.임 부장판사는 법관 비리에 대한 검찰의 수사 확대를 막기 위해 검찰총장을 압박하는 내용의 문건 작성자로 지목돼 수사를 받아 왔습니다.검찰은 다른 재판에 개입한 직권남용 혐의로도 수사하겠다는 방침입니다.&#160;이현정 기자(aa@sbs.co.kr)▶[SDF2018] 새로운 상식 - 개인이 바꾸는 세상 참가신청 바로 가기▶[보이스V] 당신을 위한 비디오 콘텐츠※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지"
"경제","인력시장 절반은 ‘빈손’…청년도, 노인도 “공사판 가기 어려워”","KBS","2018-10-13 07:48","2018-10-13 07:48","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628930&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] 일용직이나 임시직 근로자들은 이런 고용 한파를 더 심하게 느끼고 겪기 마련입니다. 구직자들이 '하루 벌이'를 위해 나서는 새벽 건설 인력 시장을  신선민 기자가 현장 취재했습니다. [리포트] 새벽 4시, 작업복 가방을 멘 구직자들이 몰려들기 시작합니다. 이곳에서 공급되는 일거리는 주로 단순 건설 노동, 그렇다 보니,  공사현장에 나가 '하루 벌이'를 하려고 나온 사람들이 대부분입니다. [구직자 : (오늘 일 구하실 수 있을까요, 어떻게 보세요?) 날씨 때문에도 그렇고 오늘도 도와주지 않을 것 같네.""] 5시가 넘어, 사거리 양쪽을 구직자들이 가득 메우자 승합차들이 들어오기 시작합니다. 하나 둘 필요한 사람을 태워갑니다. [""(오늘 몇 명 뽑으셨어요?) 오늘 저까지 5명...""] 2천 명 정도가 일감을 구하러 모였지만, 절반 이상은 집으로 발길을 돌립니다. [구직자/음성변조 : ""헛방 칠 때가 많죠. 한 달에 한 주도 일 못 해요. 올해 들어서서 엄청 힘들어졌어요.""] 하루 일당은 많이 받으면 15만 원, 한 달 백만 원 벌기도 힘들단 얘깁니다. 건설 경기도 좋지 않은데, 최근엔  폐업한 자영업자들도 몰려들면서  인력시장 경쟁은 더 치열해졌습니다. [인력 사무소 대표/음성변조 : ""자영업 하다가 도저히 못 버텨서 오는 사람부터 직장에서 떨어져 나와서 할 일 없으니까 일용직 시장으로 들어오죠.""] 아르바이트 구하기가 어려워지면서, 20~30대 구직자들도 늘었는데 빈손으로 발길을 돌리기 일쑤입니다. [20대 구직자/음성변조 : ""경력이 적어서 뽑히기도 힘들고 (경력이 적어서요?) 네, 보시다시피 사람이 너무 많잖아요.""] 공사현장 일이 워낙 체력적으로 힘들다 보니, 고령자들은 더 뽑히기가 어렵습니다. '60대 이상은  뽑지 않는다'는 불문율에 발걸음이 더 무겁습니다. [60대 구직자/음성변조 : ""나이가 있으면 기동성도 떨어지고... 능률이 안 오르는데 쓰겠습니까.""] 동이 완전히 튼 아침 7시, 혹시 더 뽑는 곳이 있을까 하며 남아있던 사람들도 하나 둘 흩어지는 시간, 전쟁 같던 인력 시장 터엔  허탈함이 짙어집니다. [구직자/음성변조 : ""섭섭하기도 하고 돈을 벌긴 벌어야 되는데 안 되는데 어떡해.  (마음이 좀 착잡하시겠어요.) 술 한 잔 먹으면 되는 거죠. 먹는 사람도 있고 그냥 가는 사람도 있고...""] 일용직 일자리 수는 지난달에도 2만 4천 개가 줄면서 11개월째 마이너스에서 벗어나질 못하고 있습니다. KBS 뉴스 신선민입니다.신선민기자 (freshmin@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","한국GM 법인분리 갈등…파업 수순 돌입","KBS","2018-10-13 07:45","2018-10-13 07:45","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628928&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] 한국GM이 '생산' 따로, '연구개발' 따로 법인을 분리하려는 움직임을 보이자, 한국에서 발을 빼려는 꼼수가 아니냐는 반발이 이어지고 있습니다. 한국GM 노조는 총파업도 불사하겠다고 밝혀, 경영 정상화 5개월 만에 한국GM은 다시 위기를 맞았습니다. 박원기 기자의 보도입니다. [리포트] 한국GM 노조는  기자회견을 열어  산업은행이 최근 법원에 낸  '법인분리 주주총회 개최금지' 가처분 신청을 인용해달라고 법원에 촉구했습니다. 한국GM이 법인분리를 통해 구조조정이나 매각, 또는 한국에서의 사업 철수를 위해 꼼수를 부리고 있으니 산업은행 손을 들어달라는 겁니다. [임한택/한국GM 노조지부장 : ""인용하지 않는다면 노동조합은 총파업을 포함한 강력한 투쟁으로 정면돌파할 것입니다.""] 한국GM은 지난 4일 이사회를 열어 인천 부평 본사에 있는 디자인센터와 기술연구소 등을 묶어 별도 연구개발 법인으로 분리하는 안건을 처리했습니다. 다음 주 19일 주주총회를 통과할 경우 이 안건은 그대로 확정됩니다. 하지만 한국GM은 지난 7월 이런 계획을 발표하면서 노조는 고사하고 2대 주주인 산업은행과도 협의하지 않아 여러 해석을 낳았습니다. 산업은행은 주주총회 금지 가처분 신청이 법원에서 기각되더라도 2대 주주로서  거부권을 행사하겠다는 입장입니다.   [이동걸/산업은행 회장/지난 10일 국정감사 : ""인용이 되든 기각이 되든, 양측에서 추가적인 본안 소송이 있지 않을까 생각하고, 저희는 기각 되더라도 산은의 비토권을, 주주총회에 참석해서 행사할 예정입니다.""] 한국GM 노조는  중앙노동위원회에 쟁의조정을 신청한 데 이어, 15일부터는 조합원을 대상으로 쟁의행위 찬반투표에 들어갑니다. 사측이 주주총회 강행 의사를 밝히고, 노조가  파업으로 가는 절차를 밟게 되면서 8천억 원 넘는 국민 혈세가 투입된 한국GM의 경영 정상화도 5개월 만에 또다시 위기를 맞게 됐습니다. KBS 뉴스 박원기입니다.박원기기자 (remember@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","‘화재 위험’ BMW 118d도 추가 리콜…리콜 차종 더 늘어날 듯","KBS","2018-10-13 07:42","2018-10-13 07:42","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628926&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] BMW 차량의 잇따른 주행 중 화재로 대규모 리콜이 진행되고 있는 가운데, 국토부가 같은 결함이 있는 차종을  추가로 확인했습니다. 기존 리콜 차량의 엔진과는 다른 종류여서,  리콜 대상이 크게 확대될 것으로 보입니다. 윤지연 기자가 보도합니다. [리포트] 새로 리콜이 이뤄지는 차량은 BMW 118d 모델입니다. 국토교통부와 한국교통안전공단의 조사에서  배기가스 재순환장치, EGR 쿨러 안에 침전물이 확인됐고 흡기다기관 천공 등이 발견됐습니다. 모두 기존 리콜 차량과  같은 문제점들입니다. 118d 차량은 국내에서 만여 대가 운행 중입니다. [양종호/국토교통부 BMW 리콜전담TF 서기관 : ""BMW가 대상차종, 차량대수 그리고 시정방법 등 구체적인 내용을 검토하고 있습니다. 이러한 내용이 담긴 시행계획서가 국토부에 제출되면 리콜조치에 착수하게 됩니다.""] 문제는 118d 모델이  7월 리콜 발표 당시 BMW 측이 '고위험'으로 지목했던 3종류의 엔진과는 다른 엔진을 사용한다는 겁니다. 이 때문에 118d 모델과 같은 엔진을 장착한  다른 차종은 물론, 또 다른 엔진을 쓰는 차량까지 리콜 대상이 대거 확대될 가능성이 있습니다. 118d 모델은  앞서 환경부의 배기가스 관련 리콜 대상에는 포함됐습니다. [이호근/대덕대 자동차학과 교수 : ""(118d 차량은) 예전 환경부의 리콜대상 차량에 포함되어 있었기 때문에 환경부의 배출가스 부분하고 국토부의 화재부분의 연관성을 실제 지속적으로 검토해야…""] BMW 측은  예방을 위해 화재 위험이 낮은 다른 차종에 대해서도 리콜 여부를 검토하고 있다고 밝혔습니다. 하지만 이달 초, 리콜 수리를 받은  BMW 차량에서 불이 난 사고에 이어 이번에는 국토부 추가 요청을 받고서야 리콜 대상을 확대하면서  BMW의 자발적 리콜 조치에  문제가 있는 것이 아니냐는 지적이  나오고 있습니다. KBS 뉴스 윤지연입니다.윤지연기자 (aeon@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","‘속도 조절’ 강조하는 미국…은행들 대북사업 계획 어떻길래","KBS","2018-10-13 07:36","2018-10-13 07:36","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628920&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] 이렇게,  미국 재무부가 국내 은행들을 직접 접촉한 의도가 뭔지에 관심이 쏠리고 있습니다. 대북제재 해제 이후의 남북 경협을 준비하던 은행들은 다소 당황스럽다는 분위깁니다. 이중근 기자가 보도합니다. [리포트] 남북 경협 준비에 가장 속도를 내고 있던 건 산업은행입니다. 올해 7월 통일사업 관련 부서를 확대 개편하고 남북 경협 등에 대한 연구를 본격화했습니다. 이동걸 산은 회장은 지난달 평양 남북정상회담 때 금융기관장 가운데 유일하게 방북하기도 했습니다. 개성공단과 금강산에 각각 지점을 뒀던 우리은행과 농협은 사업 재개에 대비해 지점을 다시 여는 방안을 검토하고 있습니다. 국민과 신한, 하나, 기업은행 등도 TF 등의 형태로 전담 조직을 두고 경협 관련 연구를 진행하고 있습니다. 남북 관계 개선에 맞춰 은행권도 경협 준비에 시동을 걸기 시작한 겁니다. 이런 가운데 미 재무부로부터 직접 대북제재 준수를 요청하는 연락이 오자 은행들은 일단  조심스럽다는 반응입니다. 만약 대북 제재를 이행하지 않았다는 이유로 미 재무부의 제재 대상에 오를 경우 과거 마카오의 방코델타아시아 폐쇄 때처럼 파장이 커질 수 있기 때문입니다. 다만 국내 은행들은 아직 실제 진행되는 사업은 없는 만큼 제재를 위반할 가능성은  크지 않다고 강조하고 있습니다. 정부와 전문가들 역시 미 재무부가 개별 은행과 직접 접촉한 것이 매우 이례적이긴 하지만 은행들이 대북 제재를 위반할 가능성을 사전에 차단하기 위한 조치로 보고 있습니다. [임을출/경남대학교 극동문제연구소 교수 : ""보다 실질적인 조치를 이끌어 내기 위해서 우리는 대북제재를 여전히 유지하고 있다. 북한에 보내는 메시지도 있다고 볼 수 있습니다.""] 은행들은 대북 사업 관련 연구 등 현재 수준의 준비는 계속 해나가겠다는 방침입니다. KBS 뉴스 이중근입니다.이중근기자 (news24@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","美 재무부, 국내 시중은행에 직접 연락…“대북제재 준수해달라”","KBS","2018-10-13 07:34","2018-10-13 07:34","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.nhn?oid=056&aid=0010628919&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true""> [앵커] 미국 재무부가 지난달,  국내 국책은행과 시중은행에 직접 연락해  대북제재 준수를 요청한 사실이 확인됐습니다. 미국 재무부가 국내 은행에 직접 연락한 건 매우 이례적인 일입니다. 먼저, 김수연 기자입니다. [리포트] 평양 남북정상회담이 확정된 직후인 지난달 13일, 미국 재무부가  국책은행인 산업은행 서울 본점으로  이메일을 한 통 보냅니다. 북한 관련 준법 감시를  협의하자는 내용이었습니다. 이런 식으로 연락을 받아, 산업은행을 포함한 은행 4곳이 지난달 20일에,  은행 3곳이 21일에  각각 미 재무부와 회의를 벌였습니다. 순차적으로 10분~15분씩 1대1 전화 회의를 이어갔습니다. 국내 은행들의  대북 사업 계획들이 쏟아지자,  미국 재무부에서 마련한, 매우 이례적인 자립니다. 이 자리에서 미국 재무부 테러·금융 정보 담당자는  대북 사업 현황에 대해 묻고,  대북제재 준수를 당부했습니다. 이에 대해 은행들은  ""남북경협 사업이나,  북한 지점 재개 문제에 대해  추진하지 않고 있고, 다만, 중장기적인 준비만 하고 있다""고 답했습니다. [은행 관계자/음성변조 : ""대북제재 중에서도 금융 쪽이 되게 크잖아요. 미국 쪽에서는 언론 노출된 이런 (대북 사업) 부분에 대해서 사실 확인을 한 것 같아요.""] 금융당국은 사전에 이런 사실을  알고 있었다고 밝혔습니다. [윤석헌/금융감독원장 : ""UN 안보리 결의 이행 및 미국의 독자 제재 관련 사항을 충실히 이행하라고 각 은행한테 당부한 적은 있습니다.""] 하지만, 국회 정무위에서 야당 의원들은  미국이 우리 정부가 아닌, 국내 은행에 개별적으로 접촉한 건 심각한 경고성 메시지로 받아들여야 한다고 지적했습니다. KBS 뉴스 김수연입니다.김수연기자 (kbsksy@kbs.co.kr)[저작권자ⓒ KBS 무단복제-재배포 금지]▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 리얼’한 색다른 뉴스!"
"경제","경남 내륙·산지에 서리·얼음까지…""농작물 관리 유의""","연합뉴스","2018-10-13 06:39","2018-10-13 06:39","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}서리와 가을꽃[연합뉴스 자료사진]    (경남·울산=연합뉴스) 장영은 기자 = 경남 내륙 일부 지역은 13일 아침 최저기온이 4도 안팎의 기온 분포를 보이는 등 쌀쌀한 날씨가 이어지겠다.    기상청은 경남 내륙에서는 14일까지 아침 기온이 평년 아침 최저기온 7∼15도보다 3∼6도가량 낮고, 낮 최고기온도 평년 22∼24도보다 1∼3도 낮겠다고 예보했다.    특히, 일부 내륙과 산지에는 서리가 내리고 얼음이 어는 곳도 있겠으니 농작물 관리에 유의해야 한다고 밝혔다.    기상청은 15일부터 서서히 평년 기온을 회복할 것으로 내다봤다.    울산은 아침까지 구름이 많고, 산발적으로 빗방울이 떨어지는 곳이 있겠다. 오전 6시 현재 강수량은 0.1㎜를 나타냈다.    아침 최저기온은 11.5도를 보였고, 낮 최고기온은 20도로 예상됐다.    기상청은 ""당분간 밤과 아침 사이 기온 차가 큰 만큼 건강관리에 특별히 유의해야 한다""고 밝혔다.    young@yna.co.kr▶놓치면 아쉬운 '핫뉴스'  ▶뉴스가 보여요 - 연합뉴스 유튜브 ▶네이버 홈에서 [연합뉴스] 채널 구독하기"
"경제","추석 특수 '반짝'…취업자 4만 명 증가 ","MBC","2018-10-13 06:38","2018-10-13 06:38","<h4 class=""blind"">동영상 뉴스</h4><iframe _src=""/main/readVod.nhn?oid=214&aid=0000882292"" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}[뉴스투데이]◀ 앵커 ▶지난달 취업자 수가 1년 전보다 4만 명 넘게 증가해 마이너스는 면한 것으로 집계됐습니다.하지만 추석 연휴에 바짝 특수가 반영된 거라 긍정적으로 보기는 어려운 상황입니다.양효걸 기자입니다.◀ 리포트 ▶취업자 증가폭이 감소하다 못해, 마이너스가 될 거란 우려가 나왔던 9월 고용 지표.뚜껑을 열어보니, 작년 9월에 비해 4만 5천 명이 늘었습니다.지난 2월 이후 8개월 연속 10만 명에 못 미쳤고 지난 7월 5천 명, 8월에는 3천 명 증가에 그친 데 비하면 반등이라고 할 만합니다.지표를 살린 건 추석이었습니다.9월 하순의 추석을 2주 정도 앞두고 식료품 등 관련 업종에서 일자리가 만들어졌기 때문으로 분석됩니다.[빈현준/통계청 고용통계과장]""추석 2주 전이 조사대상 주간이었고, 그 결과 소비재 중심의 제조업 증가 (등의 영향도 있어 보입니다.)""그러나 고용시장에 고루 온기가 돌았다고 말하긴 어렵습니다.올해 1월 30만 명이 넘던 취업자 수 증가폭을 고려하면, 여전히 10만 명대 이하의 부진이 여덟 달째 계속되고 있는 겁니다.또 내용을 들여다보면, 취약계층의 어려움은 가중되고 있습니다.정규직 등 상용 근로자가 33만 명이 증가한 반면, 임시직은 19만 명, 일용직은 2만 4천 명이 줄었는데, 좋은 곳은 좋고, 열악한 부문엔 타격이 집중되는 추세는 바뀌지 않고 있기 때문입니다.[홍준표/현대경제연구원 동향분석팀장]""전체적인 연령대나 청년들의 체감 실업률은 공식적인 실업률보다 2-3배가 높습니다. 그런 것들을 보면 고용의 질적 개선은 이뤄지고 있다라고 보기는 어렵습니다.""정부는 통상 일자리가 더 크게 줄어드는 겨울철을 대비해, 예산을 들여 청년·노인 일자리와 공공기관 인턴 등을 늘리기로 했지만, 내수경기가 바닥인 상황에서, 예산 집행만으로는 현 추세 자체를 뒤집기는 어렵다는 분석이 나오고 있습니다.MBC뉴스 양효걸입니다.양효걸 기자 (amadeus@mbc.co.kr)[저작권자(c) MBC (http://imnews.imbc.com) 무단복제-재배포 금지]▶ [엠빅비디오] 벤투호 원톱 '황의조' 시대▶ [마리뉴 엑기스] 지코와 김정은 위원장의 만남은?▶ 20~30대를 위한 젊은 뉴스 '14F'Copyright(c) Since 1996, MBC&iMBC All rights reserved."
"경제","뉴욕증시 반등…3분기 은행실적 양호","뉴시스","2018-10-13 06:37","2018-10-13 06:37","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}【서울=뉴시스】권성근 기자 = 뉴욕 증시가 12일(현지시간) 반등에 성공했지만 큰 변동성을 보였다.12일 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 287.16.포인트(1.15%) 상승한 2만5339.99에 장을 마쳤다. 스탠더드앤드푸어스(S&P)5000지수는 전장보다 38.76포인트(1.42%) 오른 2767.13에, 나스닥 지수는 167.83포인트(2.29%) 급등한 7496.89에 장을 마감했다. 이날 뉴욕증시는 공포심리가 해소되며 이틀간 이어진 급락세에서 벗어나는 모습을 보였다. 도널드 트럼프 미국 대통령이 다음달 G20 정상회의에서 시진핑 중국 주석을 만날 것이라는 소식과 JP모건, 씨티그룹 등 은행들의 양호한 실적이 전해지면서 주가는 반등했다. JP모건 체이스는 지난 3분기 매출이 전년동기 대비 5% 증가한 278억2000만 달러를 기록했다고 밝혔다.  3분기 순이익은 83억8000만 달러로 전망치를 상회했다. 주당 순이익(EPS)은 2.34달러로 시장의 EPS 전망 2.25달러보다 높았다. 씨티그룹은 3분기 순이익이 46억2000만 달러를 기록했다고 밝혔다. 씨티그룹은 또 주당 순이익(EPS)은 1.73달러로 시장의 EPS 전망치 1.69달러를 넘어섰다고 발표했다. 이에 비해 3분기 매출은 183억9000만 달러로 지난해 3분기에 비해 줄어든 것으로 나타났다. 이는 월가 전망치인 184억3000만 달러에 미치지 못했다.ksk@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
